dateSold,propertyType,lotAreaValue,address,zestimate,imgSrc,price,detailUrl,bedrooms,contingentListingType,longitude,latitude,listingStatus,zpid,rentZestimate,daysOnZillow,bathrooms,livingArea,country,currency,lotAreaUnit,hasImage,built_year,variableData.text,variableData.type,listingSubType.is_FSBA,unit,variableData,listingSubType.is_forAuction,listingSubType.is_openHouse,listingSubType.is_bankOwned
1708934400000,SINGLE_FAMILY,1.0,"160 S Cerro Vista Way, Anaheim, CA 92807",4718900.0,https://photos.zillowstatic.com/fp/29b3ea880057f089b907852a80b3bf72-p_e.jpg,4308500,/homedetails/160-S-Cerro-Vista-Way-Anaheim-CA-92807/25411835_zpid/,7,,-117.81745,33.844955,RECENTLY_SOLD,25411835,13217,48,8.0,7347,USA,USD,acres,True,2000s,Sold 02/26/2024,RECENTLY_SOLD,,,,,,
1708934400000,SINGLE_FAMILY,1.0899908172635,"195 S Peralta Hills Dr, Anaheim, CA 92807",4300000.0,https://photos.zillowstatic.com/fp/03155d7668be9417054446c33f47ae49-p_e.jpg,3874500,/homedetails/195-S-Peralta-Hills-Dr-Anaheim-CA-92807/54971069_zpid/,5,,-117.82633,33.84025,RECENTLY_SOLD,54971069,12549,48,7.0,6946,USA,USD,acres,True,2000s,Sold 02/26/2024,RECENTLY_SOLD,,,,,,
1708588800000,SINGLE_FAMILY,6049.0,"412 W Santa Ana St, Anaheim, CA 92805",1253800.0,https://photos.zillowstatic.com/fp/813a56b85b61137df788db71bbc733d0-p_e.jpg,1225000,/homedetails/412-W-Santa-Ana-St-Anaheim-CA-92805/79814014_zpid/,5,,-117.91743,33.829742,RECENTLY_SOLD,79814014,6308,52,5.0,3650,USA,USD,sqft,True,2000s,,,,,,,,
1706774400000,TOWNHOUSE,,"805 S Anaheim Blvd UNIT 105, Anaheim, CA 92805",737100.0,https://photos.zillowstatic.com/fp/d3e4f4727dbdbb1991ef2748bbd50e43-p_e.jpg,710000,/homedetails/805-S-Anaheim-Blvd-UNIT-105-Anaheim-CA-92805/157966375_zpid/,3,,-117.91107,33.826412,RECENTLY_SOLD,157966375,2155,73,3.0,1529,USA,USD,,True,2000s,Sold 02/01/2024,RECENTLY_SOLD,,Unit 105,,,,
1705478400000,CONDO,,"1801 E Katella Ave APT 3063, Anaheim, CA 92805",703000.0,https://photos.zillowstatic.com/fp/b93374c924fea12799ec05e341d4e598-p_e.jpg,675000,/homedetails/1801-E-Katella-Ave-APT-3063-Anaheim-CA-92805/79815590_zpid/,3,,-117.890236,33.803555,RECENTLY_SOLD,79815590,2056,88,2.0,1310,USA,USD,,True,2000s,Sold 01/17/2024,RECENTLY_SOLD,,Apt 3063,,,,
1705478400000,CONDO,1570.0,"635 S Kroeger St, Anaheim, CA 92805",809600.0,https://photos.zillowstatic.com/fp/03861c9da64029293c15d07d3559ab55-p_e.jpg,775000,/homedetails/635-S-Kroeger-St-Anaheim-CA-92805/95725035_zpid/,3,,-117.905716,33.829483,RECENTLY_SOLD,95725035,3963,88,4.0,1570,USA,USD,sqft,True,2000s,Sold 01/17/2024,RECENTLY_SOLD,,,,,,
1705046400000,SINGLE_FAMILY,10000.0,"1676 W Rhombus Ln, Anaheim, CA 92802",884600.0,https://photos.zillowstatic.com/fp/1ee037f0a226eab46bd10a75b5c8fb07-p_e.jpg,845000,/homedetails/1676-W-Rhombus-Ln-Anaheim-CA-92802/325864056_zpid/,3,,-117.9407,33.82774,RECENTLY_SOLD,325864056,4600,93,4.0,2018,USA,USD,sqft,True,2000s,Sold 01/12/2024,RECENTLY_SOLD,,,,,,
1704355200000,CONDO,0.0,"1801 E Katella Ave APT 2027, Anaheim, CA 92805",661700.0,https://photos.zillowstatic.com/fp/d4b69257d5e394b58d92eca512df652c-p_e.jpg,630000,/homedetails/1801-E-Katella-Ave-APT-2027-Anaheim-CA-92805/79810388_zpid/,2,,-117.890236,33.804348,RECENTLY_SOLD,79810388,2949,101,2.0,1206,USA,USD,sqft,True,2000s,Sold 01/04/2024,RECENTLY_SOLD,,Apt 2027,,,,
1703577600000,CONDO,,"694 S Casita St, Anaheim, CA 92805",755400.0,https://photos.zillowstatic.com/fp/c28b68822579bb11a47b523c82ad6d28-p_e.jpg,717000,/homedetails/694-S-Casita-St-Anaheim-CA-92805/147888894_zpid/,3,,-117.90497,33.830666,RECENTLY_SOLD,147888894,2187,110,3.0,1355,USA,USD,,True,2000s,Sold 12/26/2023,RECENTLY_SOLD,,,,,,
1703232000000,TOWNHOUSE,,"574 S Casita St, Anaheim, CA 92805",796400.0,https://photos.zillowstatic.com/fp/bab987ee2c02b320761ec303172bc311-p_e.jpg,755000,/homedetails/574-S-Casita-St-Anaheim-CA-92805/137355695_zpid/,3,,-117.90536,33.83182,RECENTLY_SOLD,137355695,2306,114,3.0,1293,USA,USD,,True,2000s,Sold 12/22/2023,RECENTLY_SOLD,,,,,,
1703145600000,TOWNHOUSE,4.0357,"801 S Anaheim Blvd UNIT 106, Anaheim, CA 92805",712200.0,https://photos.zillowstatic.com/fp/91761181ffe3d331da491ca35af14fcb-p_e.jpg,675000,/homedetails/801-S-Anaheim-Blvd-UNIT-106-Anaheim-CA-92805/246153672_zpid/,3,,-117.91106,33.826313,RECENTLY_SOLD,246153672,2063,115,4.0,1753,USA,USD,acres,True,2000s,Sold 12/21/2023,RECENTLY_SOLD,,Unit 106,,,,
1702281600000,TOWNHOUSE,1001.0,"138 S Hidden Path, Anaheim, CA 92801",802600.0,https://photos.zillowstatic.com/fp/42391e5a9dca5739ded7a2d1c85b6658-p_e.jpg,760000,/homedetails/138-S-Hidden-Path-Anaheim-CA-92801/64516324_zpid/,3,,-117.96532,33.832256,RECENTLY_SOLD,64516324,3456,125,3.0,1520,USA,USD,sqft,True,2000s,Sold 12/11/2023,RECENTLY_SOLD,,,,,,
1702281600000,TOWNHOUSE,,"138 S Hidden Path #16, Anaheim, CA 92801",804300.0,https://photos.zillowstatic.com/fp/c89a5eb5d279c651450a0daf4e316a42-p_e.jpg,760000,/homedetails/138-S-Hidden-Path-16-Anaheim-CA-92801/2061195116_zpid/,3,,-117.96467,33.831837,RECENTLY_SOLD,2061195116,2331,125,3.0,1520,USA,USD,,True,2000s,Sold 12/11/2023,RECENTLY_SOLD,,# 16,,,,
1699948800000,TOWNHOUSE,1648.0,"701 S Casita St, Anaheim, CA 92805",905600.0,https://photos.zillowstatic.com/fp/6175da1ba35e665ce8cfabe3561b55d1-p_e.jpg,850000,/homedetails/701-S-Casita-St-Anaheim-CA-92805/147889228_zpid/,3,,-117.90519,33.83029,RECENTLY_SOLD,147889228,3834,152,3.0,1648,USA,USD,sqft,True,2000s,Sold 11/14/2023,RECENTLY_SOLD,,,,,,
1699344000000,SINGLE_FAMILY,3854.0,"265 N Callum Dr, Anaheim, CA 92807",1383300.0,https://photos.zillowstatic.com/fp/afe381c1977f505fad3a8fe7bb8945d2-p_e.jpg,1300000,/homedetails/265-N-Callum-Dr-Anaheim-CA-92807/250554531_zpid/,4,,-117.81849,33.849613,RECENTLY_SOLD,250554531,6199,159,4.0,2932,USA,USD,sqft,True,2000s,Sold 11/07/2023,RECENTLY_SOLD,,,,,,
1698908400000,CONDO,,"759 E Valencia St, Anaheim, CA 92805",830900.0,https://photos.zillowstatic.com/fp/9671d61a33f2fe3548941d46935fcdd0-p_e.jpg,780000,/homedetails/759-E-Valencia-St-Anaheim-CA-92805/147889223_zpid/,3,,-117.903694,33.82898,RECENTLY_SOLD,147889223,2440,164,3.0,1390,USA,USD,,True,2000s,Sold 11/02/2023,RECENTLY_SOLD,,,,,,
1698649200000,CONDO,,"507 E Water St, Anaheim, CA 92805",762100.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=33.830665588378906,-117.90673828125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=vYCQrM1Jt9_7m14Vp-xaVHZjh_I=",715000,/homedetails/507-E-Water-St-Anaheim-CA-92805/118262258_zpid/,2,,-117.90674,33.830666,RECENTLY_SOLD,118262258,2239,167,2.0,1204,USA,USD,,,2000s,Sold 10/30/2023,RECENTLY_SOLD,,,,,,
1698562800000,CONDO,1204.0,"507 E Water St N, Anaheim, CA 92805",762200.0,https://photos.zillowstatic.com/fp/ead2cbcb5626ae19d478b597fede6c07-p_e.jpg,715000,/homedetails/507-E-Water-St-N-Anaheim-CA-92805/2055431158_zpid/,2,,-117.90674,33.83054,RECENTLY_SOLD,2055431158,2900,168,2.0,1204,USA,USD,sqft,True,2000s,Sold 10/29/2023,RECENTLY_SOLD,,,,,,
1698130800000,CONDO,500.0,"652 S Olive St, Anaheim, CA 92805",778900.0,https://photos.zillowstatic.com/fp/1d39e97ba067b42b0bef0de6bd41ebc3-p_e.jpg,730000,/homedetails/652-S-Olive-St-Anaheim-CA-92805/111424506_zpid/,2,,-117.907295,33.829254,RECENTLY_SOLD,111424506,3200,173,3.0,1235,USA,USD,sqft,True,2000s,Sold 10/24/2023,RECENTLY_SOLD,,,,,,
1698130800000,CONDO,,"268 S Auburn Heights Ln, Anaheim, CA 92807",928200.0,https://photos.zillowstatic.com/fp/8b54d0850b5ca9891cc925b838128866-p_e.jpg,870000,/homedetails/268-S-Auburn-Heights-Ln-Anaheim-CA-92807/325789779_zpid/,3,,-117.77884,33.847496,RECENTLY_SOLD,325789779,2729,173,3.0,1486,USA,USD,,True,2000s,Sold 10/24/2023,RECENTLY_SOLD,,,,,,
1698044400000,SINGLE_FAMILY,4941.0,"1241 N Fairbury Ln, Anaheim, CA 92807",1407000.0,https://photos.zillowstatic.com/fp/0f77320ecf7bbec5f126f5c00e707a4b-p_e.jpg,1318000,/homedetails/1241-N-Fairbury-Ln-Anaheim-CA-92807/59724980_zpid/,6,,-117.75368,33.87445,RECENTLY_SOLD,59724980,6199,174,4.0,3286,USA,USD,sqft,True,2000s,Sold 10/23/2023,RECENTLY_SOLD,,,,,,
1697439600000,CONDO,1547.0,"435 W Center Street Promenade UNIT 203, Anaheim, CA 92805",721200.0,https://photos.zillowstatic.com/fp/590d06475b86f3b92d8345b7e229adc9-p_e.jpg,675000,/homedetails/435-W-Center-Street-Promenade-UNIT-203-Anaheim-CA-92805/246152869_zpid/,3,,-117.91853,33.833553,RECENTLY_SOLD,246152869,3769,181,2.0,1547,USA,USD,sqft,True,2000s,Sold 10/16/2023,RECENTLY_SOLD,,Unit 203,,,,
1696921200000,TOWNHOUSE,,"1585 W Katella Ave, Anaheim, CA 92802",786100.0,https://photos.zillowstatic.com/fp/95f35108f2ee8a030990c7b67c55b799-p_e.jpg,735000,/homedetails/1585-W-Katella-Ave-Anaheim-CA-92802/69259354_zpid/,4,,-117.93697,33.8034,RECENTLY_SOLD,69259354,2315,187,3.0,1635,USA,USD,,True,2000s,Sold 10/10/2023,RECENTLY_SOLD,,,,,,
1695711600000,CONDO,2250.0,"405 N Santa Maria St, Anaheim, CA 92801",901600.0,https://photos.zillowstatic.com/fp/4e4448e328ab3e5a9637ef828da19f98-p_e.jpg,841000,/homedetails/405-N-Santa-Maria-St-Anaheim-CA-92801/79816781_zpid/,4,,-117.99536,33.835052,RECENTLY_SOLD,79816781,4394,201,3.0,2171,USA,USD,sqft,True,2000s,Sold 09/26/2023,RECENTLY_SOLD,,,,,,
1695625200000,SINGLE_FAMILY,3854.0,"277 N Callum Dr, Anaheim, CA 92807",1340300.0,https://photos.zillowstatic.com/fp/9e037815aea329ede26bf4575536e96d-p_e.jpg,1250000,/homedetails/277-N-Callum-Dr-Anaheim-CA-92807/250511897_zpid/,4,,-117.818665,33.849987,RECENTLY_SOLD,250511897,5653,202,4.0,2805,USA,USD,sqft,True,2000s,Sold 09/25/2023,RECENTLY_SOLD,,,,,,
1694674800000,SINGLE_FAMILY,7274.0,"2820 W Bella Ct, Anaheim, CA 92804",1371400.0,https://photos.zillowstatic.com/fp/10b1be8de6566a984147eadf990b60c9-p_e.jpg,1275000,/homedetails/2820-W-Bella-Ct-Anaheim-CA-92804/111423633_zpid/,4,,-117.98519,33.821968,RECENTLY_SOLD,111423633,4885,213,3.0,2679,USA,USD,sqft,True,2000s,Sold 09/14/2023,RECENTLY_SOLD,,,,,,
1693206000000,SINGLE_FAMILY,3139.0,"185 S Heartwood Way, Anaheim, CA 92801",1012700.0,https://photos.zillowstatic.com/fp/57d9355b1d20e63aeeaab66f653d953d-p_e.jpg,940000,/homedetails/185-S-Heartwood-Way-Anaheim-CA-92801/83318582_zpid/,5,,-117.96431,33.831474,RECENTLY_SOLD,83318582,4600,230,4.0,2499,USA,USD,sqft,True,2000s,Sold 08/28/2023,RECENTLY_SOLD,,,,,,
1712646000000,SINGLE_FAMILY,6360.0,"2758 Larkspur Ave, Brea, CA 92821",1179500.0,https://photos.zillowstatic.com/fp/24cb09347f1960113963d10292272697-p_e.jpg,1280000,/homedetails/2758-Larkspur-Ave-Brea-CA-92821/25369456_zpid/,4,,-117.86152,33.920044,RECENTLY_SOLD,25369456,4349,5,2.0,1955,USA,USD,sqft,True,1970s,Sold 04/09/2024,RECENTLY_SOLD,,,,,,
1712559600000,SINGLE_FAMILY,5782.0,"2533 Branch Ln, Brea, CA 92821",1231300.0,https://photos.zillowstatic.com/fp/9f9cda237c587c2bb4096060fef2debc-p_e.jpg,1230000,/homedetails/2533-Branch-Ln-Brea-CA-92821/25369257_zpid/,4,,-117.86653,33.920254,RECENTLY_SOLD,25369257,4395,6,3.0,2043,USA,USD,sqft,True,1970s,Sold 04/08/2024,RECENTLY_SOLD,,,,,,
1712559600000,SINGLE_FAMILY,2437.0,"2471 Morning Dew Dr, Brea, CA 92821",986100.0,https://photos.zillowstatic.com/fp/d5cd681c1e0efb12d83b5f88b63dea06-p_e.jpg,985000,/homedetails/2471-Morning-Dew-Dr-Brea-CA-92821/25369872_zpid/,4,,-117.86602,33.924274,RECENTLY_SOLD,25369872,4366,6,3.0,2120,USA,USD,sqft,True,1970s,Sold 04/08/2024,RECENTLY_SOLD,,,,,,
1712300400000,TOWNHOUSE,1545.0,"366 Glen Ct, Brea, CA 92821",700300.0,https://photos.zillowstatic.com/fp/fe0331cb72a6114e6cf2b8086756d57f-p_e.jpg,699900,/homedetails/366-Glen-Ct-Brea-CA-92821/25367631_zpid/,3,,-117.890335,33.925762,RECENTLY_SOLD,25367631,3499,9,3.0,1281,USA,USD,sqft,True,1970s,,,,,,,,
1711954800000,SINGLE_FAMILY,4750.0,"2075 Fallingleaf Cir, Brea, CA 92821",1204500.0,https://photos.zillowstatic.com/fp/af2e9f8b780e53071a2911eac07af40a-p_e.jpg,1200000,/homedetails/2075-Fallingleaf-Cir-Brea-CA-92821/25368966_zpid/,3,,-117.87357,33.92184,RECENTLY_SOLD,25368966,4500,13,3.0,2296,USA,USD,sqft,True,1970s,Sold 04/01/2024,RECENTLY_SOLD,,,,,,
1711695600000,SINGLE_FAMILY,2028.0,"2369 Skyline Dr, Brea, CA 92821",833500.0,https://photos.zillowstatic.com/fp/0cf0970c5814b7ded86b9cdbfbc59ab1-p_e.jpg,830000,/homedetails/2369-Skyline-Dr-Brea-CA-92821/25369859_zpid/,2,,-117.8673,33.92442,RECENTLY_SOLD,25369859,3499,16,2.0,1416,USA,USD,sqft,True,1970s,Sold 03/29/2024,RECENTLY_SOLD,,,,,,
1711090800000,SINGLE_FAMILY,8800.0,"281 Goldenrod St, Brea, CA 92821",1503400.0,https://photos.zillowstatic.com/fp/8762463e5ad69a82b2ae979f5725ce2e-p_e.jpg,1491102,/homedetails/281-Goldenrod-St-Brea-CA-92821/25369553_zpid/,6,,-117.86057,33.92247,RECENTLY_SOLD,25369553,5995,23,3.0,3563,USA,USD,sqft,True,1970s,Sold 03/22/2024,RECENTLY_SOLD,,,,,,
1710918000000,SINGLE_FAMILY,4982.0,"258 Echo Canyon Pl, Brea, CA 92821",968700.0,https://photos.zillowstatic.com/fp/789bfebe674b73f083f87a207515b742-p_e.jpg,960000,/homedetails/258-Echo-Canyon-Pl-Brea-CA-92821/25366386_zpid/,3,,-117.892204,33.933132,RECENTLY_SOLD,25366386,3990,25,2.0,1635,USA,USD,sqft,True,1970s,Sold 03/20/2024,RECENTLY_SOLD,,,,,,
1710831600000,TOWNHOUSE,1846.0,"336 Mountain Ct, Brea, CA 92821",706700.0,https://photos.zillowstatic.com/fp/6e90357044076254fad8a9cbd867ee11-p_e.jpg,700000,/homedetails/336-Mountain-Ct-Brea-CA-92821/25367533_zpid/,3,,-117.890755,33.927784,RECENTLY_SOLD,25367533,3590,26,2.0,1462,USA,USD,sqft,True,1970s,Sold 03/19/2024,RECENTLY_SOLD,,,,,,
1710745200000,SINGLE_FAMILY,2772.0,"2317 Raintree Dr, Brea, CA 92821",748300.0,https://photos.zillowstatic.com/fp/a53b2ce1a8e7aa81f069e2c31fd87526-p_e.jpg,740000,/homedetails/2317-Raintree-Dr-Brea-CA-92821/25369320_zpid/,2,,-117.86992,33.918934,RECENTLY_SOLD,25369320,2999,27,2.0,1168,USA,USD,sqft,True,1970s,Sold 03/18/2024,RECENTLY_SOLD,,,,,,
1710399600000,TOWNHOUSE,1279.0,"371 Prairie Ct, Brea, CA 92821",607300.0,https://photos.zillowstatic.com/fp/abe7626f74b52ced1d620ee624ce7a8d-p_e.jpg,600000,/homedetails/371-Prairie-Ct-Brea-CA-92821/25367541_zpid/,2,,-117.890274,33.927395,RECENTLY_SOLD,25367541,2900,31,2.0,1122,USA,USD,sqft,True,1970s,Sold 03/14/2024,RECENTLY_SOLD,,,,,,
1709884800000,SINGLE_FAMILY,5000.0,"2262 Crestview Cir, Brea, CA 92821",1177900.0,https://photos.zillowstatic.com/fp/b01cf635870aadc7ef2f0890165463aa-p_e.jpg,1160000,/homedetails/2262-Crestview-Cir-Brea-CA-92821/25369042_zpid/,4,,-117.87035,33.924133,RECENTLY_SOLD,25369042,4496,37,3.0,2130,USA,USD,sqft,True,1970s,Sold 03/08/2024,RECENTLY_SOLD,,,,,,
1709798400000,SINGLE_FAMILY,8280.0,"2219 Lark Ellen Dr, Fullerton, CA 92835",1148100.0,https://photos.zillowstatic.com/fp/f9f79aef15891c13942781c5301c9f1e-p_e.jpg,1130000,/homedetails/2219-Lark-Ellen-Dr-Fullerton-CA-92835/25378544_zpid/,4,,-117.88818,33.90701,RECENTLY_SOLD,25378544,4364,38,2.0,2075,USA,USD,sqft,True,1970s,Sold 03/07/2024,RECENTLY_SOLD,,,,,,
1709280000000,SINGLE_FAMILY,4250.0,"321 Trailview Cir, Brea, CA 92821",,https://photos.zillowstatic.com/fp/ca9974b9e39f4826ef685c3f1f84853c-p_e.jpg,949000,/homedetails/321-Trailview-Cir-Brea-CA-92821/25368887_zpid/,3,,-117.87465,33.92304,RECENTLY_SOLD,25368887,3780,44,2.0,1316,USA,USD,sqft,True,1970s,Sold 03/01/2024,RECENTLY_SOLD,,,,,,
1708588800000,TOWNHOUSE,1839.0,"357 Glen Ct, Brea, CA 92821",614100.0,https://photos.zillowstatic.com/fp/a4d05f7ce7078e53661fe163cf622343-p_e.jpg,600000,/homedetails/357-Glen-Ct-Brea-CA-92821/25367625_zpid/,2,,-117.89051,33.926025,RECENTLY_SOLD,25367625,2966,52,1.0,846,USA,USD,sqft,True,1970s,Sold 02/22/2024,RECENTLY_SOLD,,,,,,
1708416000000,SINGLE_FAMILY,6120.0,"2701 Larkspur Ave, Brea, CA 92821",1383200.0,https://photos.zillowstatic.com/fp/649f6275c976865712470c70a48a6299-p_e.jpg,1350000,/homedetails/2701-Larkspur-Ave-Brea-CA-92821/25369459_zpid/,5,,-117.86206,33.920525,RECENTLY_SOLD,25369459,5500,54,3.0,2918,USA,USD,sqft,True,1970s,Sold 02/20/2024,RECENTLY_SOLD,,,,,,
1707811200000,TOWNHOUSE,1545.0,"650 Buckboard Ct, Brea, CA 92821",749200.0,https://photos.zillowstatic.com/fp/03e0cc5eba2310213c43dc4ac5f1a1ef-p_e.jpg,728260,/homedetails/650-Buckboard-Ct-Brea-CA-92821/25367835_zpid/,3,,-117.89428,33.92775,RECENTLY_SOLD,25367835,3499,61,3.0,1401,USA,USD,sqft,True,1970s,Sold 02/13/2024,RECENTLY_SOLD,,,,,,
1707465600000,SINGLE_FAMILY,3135.0,"2325 Raintree Dr, Brea, CA 92821",747200.0,https://photos.zillowstatic.com/fp/f238a7773950d8ccb731348e113fe33a-p_e.jpg,725000,/homedetails/2325-Raintree-Dr-Brea-CA-92821/25369321_zpid/,2,,-117.869804,33.91892,RECENTLY_SOLD,25369321,2999,65,2.0,1168,USA,USD,sqft,True,1970s,Sold 02/09/2024,RECENTLY_SOLD,,,,,,
1707292800000,SINGLE_FAMILY,0.3215564738292,"2601 Woodacre St, Brea, CA 92821",1392800.0,https://photos.zillowstatic.com/fp/6ab1f344412362e0e3ec2652b32dc28b-p_e.jpg,1350000,/homedetails/2601-Woodacre-St-Brea-CA-92821/59724215_zpid/,5,,-117.86356,33.922684,RECENTLY_SOLD,59724215,5500,67,4.0,2748,USA,USD,acres,True,1970s,Sold 02/07/2024,RECENTLY_SOLD,,,,,,
1707120000000,SINGLE_FAMILY,5002.0,"1962 Lotus Pl, Brea, CA 92821",815900.0,https://photos.zillowstatic.com/fp/23952bdf1a7fdfb5f530361a2dd6827c-p_e.jpg,790000,/homedetails/1962-Lotus-Pl-Brea-CA-92821/25360823_zpid/,4,,-117.927734,33.9306,RECENTLY_SOLD,25360823,3999,69,2.0,1627,USA,USD,sqft,True,1970s,Sold 02/05/2024,RECENTLY_SOLD,,,,,,
1705651200000,TOWNHOUSE,1279.0,"506 Butte Ct, Brea, CA 92821",654500.0,https://photos.zillowstatic.com/fp/dd3b1a54b4e5df36c74d96bace751cad-p_e.jpg,627000,/homedetails/506-Butte-Ct-Brea-CA-92821/25367570_zpid/,2,,-117.89048,33.92697,RECENTLY_SOLD,25367570,2900,86,2.0,1122,USA,USD,sqft,True,1970s,Sold 01/19/2024,RECENTLY_SOLD,,,,,,
1703750400000,SINGLE_FAMILY,7101.0,"136 Baler Ave, Brea, CA 92821",1229300.0,https://photos.zillowstatic.com/fp/59ff132ca1989b38a27d6cd5d451035e-p_e.jpg,1167250,/homedetails/136-Baler-Ave-Brea-CA-92821/25369487_zpid/,4,,-117.86086,33.919674,RECENTLY_SOLD,25369487,4349,108,2.0,1955,USA,USD,sqft,True,1970s,Sold 12/28/2023,RECENTLY_SOLD,,,,,,
1702454400000,CONDO,1555.0,"610 Archwood Ave, Brea, CA 92821",754900.0,https://photos.zillowstatic.com/fp/10e7db06e3b84619df9d0afa8dfb42e7-p_e.jpg,715000,/homedetails/610-Archwood-Ave-Brea-CA-92821/25361249_zpid/,4,,-117.92342,33.929794,RECENTLY_SOLD,25361249,3664,123,3.0,1469,USA,USD,sqft,True,1970s,Sold 12/13/2023,RECENTLY_SOLD,,,,,,
1702368000000,SINGLE_FAMILY,1846.0,"411 Shady Ct, Brea, CA 92821",639800.0,https://photos.zillowstatic.com/fp/37b05cec22038a99370319a7b3802975-p_e.jpg,606000,/homedetails/411-Shady-Ct-Brea-CA-92821/25367652_zpid/,2,,-117.89164,33.925346,RECENTLY_SOLD,25367652,2999,124,1.0,846,USA,USD,sqft,True,1970s,Sold 12/12/2023,RECENTLY_SOLD,,,,,,
1702281600000,SINGLE_FAMILY,7200.0,"880 Vista Cir, Brea, CA 92821",1170200.0,https://photos.zillowstatic.com/fp/b235766674d18d67388c5801fc7d46af-p_e.jpg,1108000,/homedetails/880-Vista-Cir-Brea-CA-92821/25365984_zpid/,4,,-117.91047,33.9366,RECENTLY_SOLD,25365984,4500,125,3.0,2211,USA,USD,sqft,True,1970s,Sold 12/11/2023,RECENTLY_SOLD,,,,,,
1700467200000,SINGLE_FAMILY,6262.0,"1168 Beechwood Dr, Brea, CA 92821",1170400.0,https://photos.zillowstatic.com/fp/a15fd378ddf20644582f28b3b7ac4a81-p_e.jpg,1100000,/homedetails/1168-Beechwood-Dr-Brea-CA-92821/25365903_zpid/,4,,-117.90737,33.937447,RECENTLY_SOLD,25365903,4500,146,3.0,2211,USA,USD,sqft,True,1970s,Sold 11/20/2023,RECENTLY_SOLD,,,,,,
1697180400000,SINGLE_FAMILY,7560.0,"1592 La Canada Dr, Brea, CA 92821",1046800.0,https://photos.zillowstatic.com/fp/423c31f0a385469e9e9e98080e00e688-p_e.jpg,1100000,/homedetails/1592-La-Canada-Dr-Brea-CA-92821/25362938_zpid/,4,,-117.91901,33.944416,RECENTLY_SOLD,25362938,4300,184,3.0,1959,USA,USD,sqft,True,1970s,Sold 10/13/2023,RECENTLY_SOLD,,,,,,
1697180400000,SINGLE_FAMILY,5000.688,"2056 Arbor Cir, Brea, CA 92821",1011200.0,https://photos.zillowstatic.com/fp/93a972da10717acd969fef6ce49563ed-p_e.jpg,946000,/homedetails/2056-Arbor-Cir-Brea-CA-92821/25369014_zpid/,3,,-117.87382,33.920708,RECENTLY_SOLD,25369014,3999,184,2.0,1562,USA,USD,sqft,True,1970s,Sold 10/13/2023,RECENTLY_SOLD,,,,,,
1693465200000,SINGLE_FAMILY,6298.0,"2719 Belmont Ct, Brea, CA 92821",1424500.0,https://photos.zillowstatic.com/fp/7f617e59ac38d1c931d9d22bd5cae13f-p_e.jpg,1322800,/homedetails/2719-Belmont-Ct-Brea-CA-92821/25369451_zpid/,4,,-117.86192,33.91979,RECENTLY_SOLD,25369451,4994,227,3.0,2748,USA,USD,sqft,True,1970s,Sold 08/31/2023,RECENTLY_SOLD,,,,,,
1693378800000,TOWNHOUSE,1545.0,"736 Cactus Ct, Brea, CA 92821",740400.0,https://photos.zillowstatic.com/fp/7c4088385b49ca8cd7e76b4afbd915fe-p_e.jpg,687500,/homedetails/736-Cactus-Ct-Brea-CA-92821/25367886_zpid/,3,,-117.892044,33.927685,RECENTLY_SOLD,25367886,3499,228,2.5,1401,USA,USD,sqft,True,1970s,Sold 08/30/2023,RECENTLY_SOLD,,,,,,
1692255600000,TOWNHOUSE,1279.0,"332 Sage Ct, Brea, CA 92821",712600.0,https://photos.zillowstatic.com/fp/0b91e37c9ae3e79da370b5f96de72bc3-p_e.jpg,660000,/homedetails/332-Sage-Ct-Brea-CA-92821/25367548_zpid/,2,,-117.89095,33.92759,RECENTLY_SOLD,25367548,2900,241,2.0,1122,USA,USD,sqft,True,1970s,Sold 08/17/2023,RECENTLY_SOLD,,,,,,
1692169200000,SINGLE_FAMILY,1358.0,"1652 Ironwood Ct, Brea, CA 92821",782900.0,https://photos.zillowstatic.com/fp/ccce613113a307eaa872fa51d75a2d62-p_e.jpg,725000,/homedetails/1652-Ironwood-Ct-Brea-CA-92821/25361218_zpid/,3,,-117.92236,33.930447,RECENTLY_SOLD,25361218,3499,242,3.0,1407,USA,USD,sqft,True,1970s,Sold 08/16/2023,RECENTLY_SOLD,,,,,,
1691391600000,TOWNHOUSE,1920.0,"264 Scenic Way, Brea, CA 92821",762600.0,https://photos.zillowstatic.com/fp/cbbc156077bbeba6869529bf6c8ea775-p_e.jpg,705000,/homedetails/264-Scenic-Way-Brea-CA-92821/25367727_zpid/,3,,-117.89238,33.928375,RECENTLY_SOLD,25367727,3650,251,2.0,1515,USA,USD,sqft,True,1970s,Sold 08/07/2023,RECENTLY_SOLD,,,,,,
1690959600000,SINGLE_FAMILY,9078.0,"198 Sunflower St, Brea, CA 92821",1407600.0,https://photos.zillowstatic.com/fp/439e6cfcf037672d4fa8b826dd212948-p_e.jpg,1300000,/homedetails/198-Sunflower-St-Brea-CA-92821/25369724_zpid/,3,,-117.85756,33.921307,RECENTLY_SOLD,25369724,4500,256,3.0,2251,USA,USD,sqft,True,1970s,Sold 08/02/2023,RECENTLY_SOLD,,,,,,
